Bulk Bags,$9.45 ,https://images-na.ssl-images-amazon.com/images/I/41oDAdZGl5L.jpg,https://zerowastehome.com/product/simple-ecology-organic-cotton-muslin-produce-bags/,Zero Waste Home Shop
Large Stainless Container,$86.80 ,https://images-na.ssl-images-amazon.com/images/I/51dMTMQoSuL.jpg,https://zerowastehome.com/product/stainless-steel-rectangular-kimchi-food-storage-container-8l-271oz-12/,Zero Waste Home Shop
Organic Cotton Mesh Produce Bags,$10.45 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101515/Screenshot-2017-09-06-15.57.02.png,https://zerowastehome.com/product/simple-ecology-reusable-organic-cotton-mesh-grocery-shopping-produce-bags/,Zero Waste Home Shop
Swing Top Bottle 750 ml Set of 6,$34.95 ,https://images-na.ssl-images-amazon.com/images/I/41olBKahueL.jpg,https://zerowastehome.com/product/sally-swing-top-bottle-with-ez-open-cap-750-ml-set-of-6-homebrewing-kombucha-water-beer-antique-bottles/,Zero Waste Home Shop
Water-Soluble Wax Crayons Set of 12,$13.90 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101511/lyra-aquacolor-600x320.jpg,https://zerowastehome.com/product/lyra-aqua-color-water-soluble-wax-crayons-assorted-colors-5611120/,Zero Waste Home Shop
Wide Mouth Jar Set of 2,$18.99 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20180208200756/Screenshot-23.png,https://zerowastehome.com/product/le-parfait-french-super-terrine-wide-mouth-jar-1000-grams-with-100-mm-gasket-pack-of-2/,Zero Waste Home Shop
Grocery Bag with Bottle Sleeves,$8.95 ,https://images-na.ssl-images-amazon.com/images/I/31JqbkSlsFL.jpg,https://zerowastehome.com/product/simple-ecology-organic-cotton-deluxe-reusable-grocery-bag-with-bottle-sleeves/,Zero Waste Home Shop
Bottle Pourers Set of 6,$9.99 ,https://images-na.ssl-images-amazon.com/images/I/31XFNj0FORL.jpg,https://zerowastehome.com/product/chrome-bottle-pourers-set-of-6/,Zero Waste Home Shop
Bulk Jar,$15.25 ,https://images-na.ssl-images-amazon.com/images/I/41CIr-Vmw0L.jpg,https://zerowastehome.com/product/anchor-hocking-1-gallon-penny-candy-jar/,Zero Waste Home Shop
Cotton Washcloths Set of 24,$13.99 ,https://images-na.ssl-images-amazon.com/images/I/61cTLAtsBtL.jpg,https://zerowastehome.com/product/amazonbasics-cotton-washcloths/,Zero Waste Home Shop
Flour Sack Towels Set of 12,$21.95 ,https://images-na.ssl-images-amazon.com/images/I/41CWTdWhA3L.jpg,https://zerowastehome.com/product/nouvelle-legende-cotton-flour-sack-towels-commercial-grade-28in-x-29in-12pk/,Zero Waste Home Shop
Ice Cube Tray,$22.97 ,https://images-na.ssl-images-amazon.com/images/I/41Cy2GhbbNL.jpg,https://zerowastehome.com/product/healthylifestyle-ice-cube-tray-18-slot-stainless-steel/,Zero Waste Home Shop
Klean Kanteen Insulated Mug,$25.38 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101510/Screenshot-2017-09-11-16.11.35-450x600.png,https://zerowastehome.com/product/klean-kanteen-insulated-wide-stainless-steel-coffee-mug-with-cafe-cap-2-0/,Zero Waste Home Shop
Large Stainless Container,$86.80 ,https://images-na.ssl-images-amazon.com/images/I/51dMTMQoSuL.jpg,https://zerowastehome.com/product/stainless-steel-rectangular-kimchi-food-storage-container-8l-271oz-12/,Zero Waste Home Shop
Multi-Pour Jars Set of 8,$19.67 ,https://images-na.ssl-images-amazon.com/images/I/41kop5HClTL.jpg,https://zerowastehome.com/product/cook-n-home-02504-8-piece-spice-bottle-with-stainless-steel-cap-set-silver/,Zero Waste Home Shop
Pot Brush,$9.99 ,https://images-na.ssl-images-amazon.com/images/I/51iMtiJLvBL.jpg,https://zerowastehome.com/product/burstenhaus-redecker-pot-brush/,Zero Waste Home Shop
Scourer Set of 2,$5.99 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101511/Screenshot-2017-09-08-16.50.03-600x600.png,https://zerowastehome.com/product/hulless-set-of-2-stainless-steel-sponges-scrubbersstainless-steel-scourer-pot-brush-kitchen-utensil-cleaning-cooking-tools60gpcs/,Zero Waste Home Shop
Sink Strainer,$7.78 ,https://images-na.ssl-images-amazon.com/images/I/512LXrAXASL.jpg,https://zerowastehome.com/product/rsvp-endurance-sink-strainer-large-2-12-to-3-14/,Zero Waste Home Shop
Stainless Cocktail Picks Set of 20,$14.99 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171128164339/718ewbFuOsL._SX522_.jpg,https://zerowastehome.com/product/satinior-20-pieces-stainless-steel-cocktail-picks-fruit-stick-toothpicks-4-3-inches/,Zero Waste Home Shop
Stainless French Press,$59.99 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171129155552/Capture1.jpg,https://zerowastehome.com/product/stainless-steel-french-press-coffee-maker-34oz-double-wall-insulated-espresso-tea-maker/,Zero Waste Home Shop
Stainless Steel Scoop,$17.50 ,https://images-na.ssl-images-amazon.com/images/I/41LlaZo0jKL.jpg,https://zerowastehome.com/product/stainless-steel-scoop-medium/,Zero Waste Home Shop
Stainless Steel Straw,$4.99 ,https://images-na.ssl-images-amazon.com/images/I/311oj8d7KRL.jpg,https://zerowastehome.com/product/stainless-steel-drinking-straw/,Zero Waste Home Shop
Stainless Turntable,$25.42 ,https://images-na.ssl-images-amazon.com/images/I/31dmWFIm4CL.jpg,https://zerowastehome.com/product/dial-industries-single-tier-stainless-steel-turntable-space-saving-organizer/,Zero Waste Home Shop
Swing Top Bottle 750 ml Set of 6,$34.95 ,https://images-na.ssl-images-amazon.com/images/I/41olBKahueL.jpg,https://zerowastehome.com/product/sally-swing-top-bottle-with-ez-open-cap-750-ml-set-of-6-homebrewing-kombucha-water-beer-antique-bottles/,Zero Waste Home Shop
The Flavor Bible,$38.00 ,https://images-na.ssl-images-amazon.com/images/I/51Xn5VmVMcL.jpg,https://zerowastehome.com/product/the-flavor-bible-the-essential-guide-to-culinary-creativity-based-on-the-wisdom-of-americas-most-imaginative-chefs/,Zero Waste Home Shop
Wide Mouth Jar Set of 2,$18.99 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20180208200756/Screenshot-23.png,https://zerowastehome.com/product/le-parfait-french-super-terrine-wide-mouth-jar-1000-grams-with-100-mm-gasket-pack-of-2/,Zero Waste Home Shop
Alum Stone Deodorant,$19.40 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20180208151842/Screenshot-18-600x600.png,https://zerowastehome.com/product/osma-extra-large-230g-100-pure-potassium-alum-natural-deodorant-astringent-made-in-france-bulk-packed-no-packaging-or-labelling/,Zero Waste Home Shop
Bamboo Toothbrushes Set of 4,$11.97 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101505/toothbrushes.png,https://zerowastehome.com/product/wowe-natural-bamboo-toothbrush-individually-numbered-bpa-free-bristles-pack-of-4/,Zero Waste Home Shop
Beeswax,$9.75 ,https://images-na.ssl-images-amazon.com/images/I/31XoG-KixyL.jpg,https://zerowastehome.com/product/1lb-raw-yellow-beeswax-unbleached-great-for-many-uses/,Zero Waste Home Shop
Ear Pick,$1.99 ,https://images-na.ssl-images-amazon.com/images/I/31Hwx1Y8DcL.jpg,https://zerowastehome.com/product/ear-pick-earpick-curette-wax-removal-remover-cleaner-home-tool/,Zero Waste Home Shop
Eyebrow Brush and Spoolie,$1.76 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101507/mascara-217x600.png,https://zerowastehome.com/product/unke-eye-brow-brush-%c2%a8c-1-piece-double-sided-eyebrow-brush-with-spoolie-to-define-pro-eyeliner-brush-mascara-brushes-professional-tools-for-define-lash-brow-cosmetics/,Zero Waste Home Shop
Hair Brush,$14.95 ,https://images-na.ssl-images-amazon.com/images/I/41ZavMy5jUL.jpg,https://zerowastehome.com/product/brush-large-oval-cushion-wood-bristles-wood-handle-bass-brushes-1-brush/,Zero Waste Home Shop
Handkerchiefs Set of 3,$17.99 ,https://images-na.ssl-images-amazon.com/images/I/3128X%2BzPAIL.jpg,https://zerowastehome.com/product/the-organic-handkerchiefs-company-set-of-organic-cotton-handkerchiefs-medium/,Zero Waste Home Shop
Menstrual Cup,$27.27 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101507/diva-cup-595x600.png,https://zerowastehome.com/product/diva-cup-diva-cup-1-pre-childbirth/,Zero Waste Home Shop
Metal Containers Set of 3,$6.99 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101506/lip-balm-600x260.png,https://zerowastehome.com/product/metal-slide-top-tin-containers-small-for-crafts-geocache-storage-survival-kit-by-magnakoys-pack-of-3/,Zero Waste Home Shop
Multi-Pour Jars Set of 8,$19.67 ,https://images-na.ssl-images-amazon.com/images/I/41kop5HClTL.jpg,https://zerowastehome.com/product/cook-n-home-02504-8-piece-spice-bottle-with-stainless-steel-cap-set-silver/,Zero Waste Home Shop
Nail File,$4.85 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101507/nailfile-298x600.png,https://zerowastehome.com/product/diamond-deb-nail-files/,Zero Waste Home Shop
Neti Pot,$9.61 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101506/neti-600x333.png,https://zerowastehome.com/product/ancient-secrets-ceramic-nasal-cleansing-pot-1-neti-pot/,Zero Waste Home Shop
Powder Brush,$36.00 ,https://images-na.ssl-images-amazon.com/images/I/31YnCUOvddL.jpg,https://zerowastehome.com/product/jane-iredale-chisel-powder-brush/,Zero Waste Home Shop
Razor Blades Set of 30,$5.58 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101507/Capture-600x507.png,https://zerowastehome.com/product/astra-superior-platinum-double-edge-razor-blades-30-ct/,Zero Waste Home Shop
Safety Razor,$46.99 ,https://images-na.ssl-images-amazon.com/images/I/31yQSUqEeJL.jpg,https://zerowastehome.com/product/edwin-jagger-chrome-lined-double-edge-razor-long-handle/,Zero Waste Home Shop
Soap Dish,$30.00 ,https://images-na.ssl-images-amazon.com/images/I/31VqQALJ0yL.jpg,https://zerowastehome.com/product/nexio-soap-dish-by-blomus/,Zero Waste Home Shop
Spray Bottle,$2.29 ,https://s3-us-east-2.amazonaws.com/zerowaste-media/wp-content/uploads/20171109101500/spray-bottle.jpg,https://zerowastehome.com/product/piping-rock-amber-glass-spray-bottle-2-fl-oz-59-ml/,Zero Waste Home Shop
.33 oz glass vial,$1.50 ,//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3059_large.JPG?v=1447208088,https://www.zeromarketplace.com/products/33ambereurodroppervial,Zero Waste Marketplace
.5 oz Amber Dropper Vial,$2.25 ,//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3056_large.JPG?v=1447208197,https://www.zeromarketplace.com/products/5ozamberdroppervial,Zero Waste Marketplace
1 oz Amber bottle,$2.50 ,//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3058_large.JPG?v=1447208317,https://www.zeromarketplace.com/products/1ozamberbottle,Zero Waste Marketplace
1.7 oz Amber Apothecary Bottle with Cork,$3.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/f5768d53955b01b035774a372b0cf683084eb9b7_large.jpg?v=1500076236,https://www.zeromarketplace.com/products/17ozamberapothecarybottlewithcork,Zero Waste Marketplace
10 cm Airtight Stainless Steel Container,$16.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/8cmOnyx2_39a10436-8dc5-4215-8a06-8983e1d3b50f_large.jpg?v=1429495150,https://www.zeromarketplace.com/products/10cmairtightstainlesssteelcontainer,Zero Waste Marketplace
10 oz Double Wall Tumbler -Life Without Plastic,$12.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/lwp_tumbler_large.jpg?v=1506013929,https://www.zeromarketplace.com/products/10ozdoublewalltumbler-lifewithoutplastic,Zero Waste Marketplace
12cm Airtight Stainless Steel Container,$18.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/12cmOnyx_large.jpg?v=1429495532,https://www.zeromarketplace.com/products/12cmairtightstainlesssteelcontainer,Zero Waste Marketplace
14cm Airtight Stainless Steel Container,$20.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/14cmOnyx_large.jpg?v=1429495582,https://www.zeromarketplace.com/products/14cmairtightstainlesssteelcontainer,Zero Waste Marketplace
16 oz Amber Glass Bottle,$4.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/4864B91BLK-Amber-Boston-Round-Black-Lotion-Pump1_large.jpeg?v=1447290007,https://www.zeromarketplace.com/products/16ozpumpbottles,Zero Waste Marketplace
16cm Airtight Stainless Steel Container,$22.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/16cmOnyx_large.jpg?v=1429495632,https://www.zeromarketplace.com/products/16cmairtightstainlesssteelcontainer,Zero Waste Marketplace
16oz Mason Jar Mug,$5.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/IMG_1786_large.jpg?v=1438392309,https://www.zeromarketplace.com/products/16ozmasonjarmug,Zero Waste Marketplace
2 Layer Stainless Steel Lunch Box,$13.50 ,//cdn.shopify.com/s/files/1/0809/7591/products/2_layer_sandwich_box_large_large.jpg?v=1438405382,https://www.zeromarketplace.com/products/2-layer-stainless-steel-lunch-box,Zero Waste Marketplace
2 oz Amber Bottle,$2.75 ,//cdn.shopify.com/s/files/1/0809/7591/products/9121-2_large.jpeg?v=1447290067,https://www.zeromarketplace.com/products/2ozamberbottle,Zero Waste Marketplace
2 oz Diamond Glass Bottle,$3.50 ,//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3062_large.JPG?v=1447208473,https://www.zeromarketplace.com/products/2ozdiamondglassbottle,Zero Waste Marketplace
2 Tier Tiffin,$20.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/8830524c21ef976858e350d51f31c3e78246ccae_large.jpg?v=1500076550,https://www.zeromarketplace.com/products/2tiertiffin,Zero Waste Marketplace
3.5 oz amber Apothecary Bottle with Cork,$4.50 ,//cdn.shopify.com/s/files/1/0809/7591/products/ce45d6bc4abdc64d6da35400f0c4f2fbacf17998_large.png?v=1500764321,https://www.zeromarketplace.com/products/35ozamberapothecarybottlewithcork,Zero Waste Marketplace
4 oz  Bottle,$3.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/9ff5f942050d114352861a4420b603f63e306868_large.jpg?v=1500773174,https://www.zeromarketplace.com/products/4ozcobaltspraybottle,Zero Waste Marketplace
4oz Amber Glass Jar,$2.25 ,//cdn.shopify.com/s/files/1/0809/7591/products/081248c057321bf6c3100d3fc2a882d572fb6918_large.jpg?v=1500773179,https://www.zeromarketplace.com/products/4ozamberglassjar,Zero Waste Marketplace
8 oz Amber Cork Apothecary Bottle,$7.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/IMG_3063_large.JPG?v=1447208958,https://www.zeromarketplace.com/products/8ozamberbottlecork,Zero Waste Marketplace
8 oz Double Walled Stainless Mug,$12.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/8ozdoublewalledstainlessmug,Zero Waste Marketplace
8cm Airtight Stainless Steel Container,$14.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/8cmOnyx_large.jpg?v=1429494900,https://www.zeromarketplace.com/products/8cmairtightstainlesssteelcontainer,Zero Waste Marketplace
8oz Amber Bottle,$3.50 ,//cdn.shopify.com/s/files/1/0809/7591/products/4654daf98a2b0eeda9fb1ce61b285e3b4a4942b5_large.jpg?v=1507154874,https://www.zeromarketplace.com/products/8ozamberpumpbottle,Zero Waste Marketplace
9oz Stainless Steel Tumbler,$8.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/9oz_tumbler_large.jpg?v=1438365476,https://www.zeromarketplace.com/products/9ozstainlesssteeltumbler,Zero Waste Marketplace
Adjustable Juco Sandwich Bag,$8.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/sta-bagsandw-juco_dsc_0108_lrg_large.jpg?v=1438365578,https://www.zeromarketplace.com/products/adjustablejucosandwichbag,Zero Waste Marketplace
Amber Essential Oil -Bulk per oz,$25.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/amberessentialoil-bulkperoz,Zero Waste Marketplace
Aniseed Essential Oil,$12.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/aniseedoil,Zero Waste Marketplace
Anti-aging Serum -1oz Amber glass dropper,$9.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094349_large.jpg?v=1506885188,https://www.zeromarketplace.com/products/anti-agingserum-1ozamberglassdropper,Zero Waste Marketplace
Anti-Frizz Hair Oil with Dropper,$6.00 ,//cdn.shopify.com/s/files/1/0809/7591/products/20170823_094624_large.jpg?v=1506964372,https://www.zeromarketplace.com/products/hairfrizzoil,Zero Waste Marketplace
Anti-stretchmark Oil with Glass dropper 1oz,$8.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/anti-stretchmarkoilwithglassdropper1oz,Zero Waste Marketplace
Balance - Roller Vial,$14.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/balance-dragontimeroller,Zero Waste Marketplace
Bamboo Fork Knife Spoon Set,$7.50 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/bambooforkknifespoonset,Zero Waste Marketplace
Bamboo Tea Straw,$10.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/bambooteastraw,Zero Waste Marketplace
Bambu Condiment Cup,$3.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/bambucondimentcup,Zero Waste Marketplace
Bambu Kid's Double Ended Utensil,$5.00 ,//cdn.shopify.com/s/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c_large.gif,https://www.zeromarketplace.com/products/bambukidsdoubleendedutensil,Zero Waste Marketplace
